gene	cluster
ENSG00000148248	2
ENSG00000148303	4
ENSG00000148400	5
ENSG00000148459	2
ENSG00000148572	5
ENSG00000148730	5
ENSG00000148773	1
ENSG00000148832	1
ENSG00000148926	3
ENSG00000149115	2
ENSG00000149131	5
ENSG00000149150	2
ENSG00000149257	3
ENSG00000149262	1
ENSG00000149273	4
ENSG00000149289	3
ENSG00000149357	5
ENSG00000149428	2
ENSG00000149541	1
ENSG00000149573	5
ENSG00000149577	5
ENSG00000149591	5
ENSG00000149639	1
ENSG00000149657	1
ENSG00000149798	3
ENSG00000149823	1
ENSG00000149925	5
ENSG00000150316	1
ENSG00000150337	1
ENSG00000150347	3
ENSG00000150540	4
ENSG00000150593	5
ENSG00000150637	3
ENSG00000150753	1
ENSG00000150760	1
ENSG00000150907	5
ENSG00000150938	5
ENSG00000150961	2
ENSG00000150977	3
ENSG00000151012	3
ENSG00000151014	3
ENSG00000151092	1
ENSG00000151176	2
ENSG00000151247	2
ENSG00000151332	4
ENSG00000151364	1
ENSG00000151414	4
ENSG00000151491	2
ENSG00000151650	2
ENSG00000151651	3
ENSG00000151694	5
ENSG00000151726	3
ENSG00000151893	4
ENSG00000151929	3
ENSG00000152127	5
ENSG00000152147	1
ENSG00000152213	5
ENSG00000152234	1
ENSG00000152242	1
ENSG00000152291	5
ENSG00000152332	4
ENSG00000152409	5
ENSG00000152463	4
ENSG00000152484	3
ENSG00000152683	4
ENSG00000152749	1
ENSG00000152766	2
ENSG00000152778	4
ENSG00000152818	1
ENSG00000153015	1
ENSG00000153029	5
ENSG00000153071	2
ENSG00000153094	3
ENSG00000153113	5
ENSG00000153187	2
ENSG00000153201	1
ENSG00000153208	2
ENSG00000153234	3
ENSG00000153310	2
ENSG00000153395	3
ENSG00000153560	4
ENSG00000153561	4
ENSG00000153815	5
ENSG00000153823	3
ENSG00000154065	2
ENSG00000154122	2
ENSG00000154146	1
ENSG00000154229	2
ENSG00000154309	5
ENSG00000154328	5
ENSG00000154447	2
ENSG00000154511	1
ENSG00000154582	2
ENSG00000154608	1
ENSG00000154639	5
ENSG00000154767	1
ENSG00000154783	5
ENSG00000154813	4
ENSG00000154978	5
ENSG00000155090	4
ENSG00000155096	4
ENSG00000155115	2
ENSG00000155307	3
ENSG00000155313	5
ENSG00000155380	2
ENSG00000155393	2
ENSG00000155561	1
ENSG00000155659	5
ENSG00000155660	2
ENSG00000155846	1
ENSG00000155849	5
ENSG00000155962	4
ENSG00000156030	5
ENSG00000156052	2
ENSG00000156127	2
ENSG00000156304	1
ENSG00000156384	4
ENSG00000156482	4
ENSG00000156508	4
ENSG00000156639	3
ENSG00000156675	5
ENSG00000156709	1
ENSG00000156966	5
ENSG00000157168	3
ENSG00000157184	5
ENSG00000157193	2
ENSG00000157227	3
ENSG00000157326	1
ENSG00000157353	1
ENSG00000157483	2
ENSG00000157514	4
ENSG00000157540	4
ENSG00000157557	3
ENSG00000157601	1
ENSG00000157778	1
ENSG00000157851	4
ENSG00000157933	5
ENSG00000158050	3
ENSG00000158201	1
ENSG00000158406	4
ENSG00000158417	1
ENSG00000158470	3
ENSG00000158481	2
ENSG00000158555	1
ENSG00000158615	3
ENSG00000158769	5
ENSG00000158773	5
ENSG00000158882	1
ENSG00000158985	2
ENSG00000159128	2
ENSG00000159200	3
ENSG00000159228	1
ENSG00000159335	5
ENSG00000159346	4
ENSG00000159461	5
ENSG00000159640	1
ENSG00000159658	5
ENSG00000160014	2
ENSG00000160049	1
ENSG00000160179	5
ENSG00000160208	1
ENSG00000160211	5
ENSG00000160213	2
ENSG00000160214	2
ENSG00000160255	1
ENSG00000160294	1
ENSG00000160326	3
ENSG00000160570	5
ENSG00000160593	5
ENSG00000160712	3
ENSG00000160741	3
ENSG00000160791	2
ENSG00000160818	1
ENSG00000160883	1
ENSG00000160932	5
ENSG00000161011	3
ENSG00000161513	1
ENSG00000161544	5
ENSG00000161835	3
ENSG00000161911	1
ENSG00000161921	5
ENSG00000161929	5
ENSG00000161944	2
ENSG00000161960	2
ENSG00000162073	1
ENSG00000162244	4
ENSG00000162337	1
ENSG00000162390	2
ENSG00000162413	3
ENSG00000162430	5
ENSG00000162434	3
ENSG00000162496	5
ENSG00000162511	4
ENSG00000162512	1
ENSG00000162522	5
ENSG00000162599	5
ENSG00000162614	1
ENSG00000162702	3
ENSG00000162704	4
ENSG00000162711	3
ENSG00000162729	1
ENSG00000162734	3
ENSG00000162735	4
ENSG00000162736	5
ENSG00000162739	2
ENSG00000162745	2
ENSG00000162819	4
ENSG00000162924	3
ENSG00000162959	4
ENSG00000163110	4
ENSG00000163162	5
ENSG00000163171	5
ENSG00000163191	5
ENSG00000163251	2
ENSG00000163297	2
ENSG00000163320	4
ENSG00000163349	3
ENSG00000163399	3
ENSG00000163412	2
ENSG00000163468	2
ENSG00000163513	5
ENSG00000163563	1
ENSG00000163565	1
ENSG00000163597	3
ENSG00000163602	3
ENSG00000163659	4
ENSG00000163683	5
ENSG00000163734	3
ENSG00000163735	3
ENSG00000163739	3
ENSG00000163814	5
ENSG00000163823	2
ENSG00000163840	1
ENSG00000163874	3
ENSG00000163931	5
ENSG00000163946	1
ENSG00000163947	1
ENSG00000163993	1
ENSG00000164023	5
ENSG00000164048	5
ENSG00000164088	1
ENSG00000164114	1
ENSG00000164120	4
ENSG00000164125	2
ENSG00000164134	2
ENSG00000164151	1
ENSG00000164163	4
ENSG00000164266	4
ENSG00000164291	1
ENSG00000164292	2
ENSG00000164463	4
ENSG00000164587	4
ENSG00000164603	2
ENSG00000164649	5
ENSG00000164733	2
ENSG00000164919	1
ENSG00000164924	3
ENSG00000164935	1
ENSG00000164949	3
ENSG00000165030	3
ENSG00000165092	5
ENSG00000165097	1
ENSG00000165102	4
ENSG00000165168	1
ENSG00000165175	5
ENSG00000165288	3
ENSG00000165312	3
ENSG00000165322	1
ENSG00000165338	4
ENSG00000165389	1
ENSG00000165417	2
ENSG00000165424	5
ENSG00000165457	2
ENSG00000165525	1
ENSG00000165568	1
ENSG00000165671	1
ENSG00000165732	3
ENSG00000165795	3
ENSG00000165801	2
ENSG00000165914	5
ENSG00000165916	2
ENSG00000165934	4
ENSG00000165949	1
ENSG00000165997	3
ENSG00000166025	5
ENSG00000166033	2
ENSG00000166068	1
ENSG00000166128	3
ENSG00000166165	3
ENSG00000166200	4
ENSG00000166224	2
ENSG00000166268	4
ENSG00000166278	5
ENSG00000166340	2
ENSG00000166341	2
ENSG00000166377	1
ENSG00000166444	5
ENSG00000166451	5
ENSG00000166477	1
ENSG00000166501	2
ENSG00000166598	2
ENSG00000166670	3
ENSG00000166681	1
ENSG00000166710	1
ENSG00000166716	5
ENSG00000166741	4
ENSG00000166783	5
ENSG00000166793	1
ENSG00000166794	2
ENSG00000166801	5
ENSG00000166803	1
ENSG00000166825	3
ENSG00000166860	1
ENSG00000166927	5
ENSG00000166987	5
ENSG00000167004	2
ENSG00000167173	3
ENSG00000167261	5
ENSG00000167323	5
ENSG00000167371	4
ENSG00000167460	3
ENSG00000167468	5
ENSG00000167526	4
ENSG00000167535	5
ENSG00000167553	2
ENSG00000167588	5
ENSG00000167600	3
ENSG00000167601	5
ENSG00000167645	2
ENSG00000167658	5
ENSG00000167680	3
ENSG00000167703	3
ENSG00000167721	1
ENSG00000167772	3
ENSG00000167850	5
ENSG00000167881	4
ENSG00000167987	5
ENSG00000167994	2
ENSG00000167996	3
ENSG00000168016	1
ENSG00000168036	4
ENSG00000168040	1
ENSG00000168062	1
ENSG00000168071	5
ENSG00000168092	4
ENSG00000168152	1
ENSG00000168172	4
ENSG00000168209	3
ENSG00000168214	2
ENSG00000168216	4
ENSG00000168259	2
ENSG00000168268	2
ENSG00000168273	2
ENSG00000168291	1
ENSG00000168297	4
ENSG00000168300	5
ENSG00000168329	3
ENSG00000168394	2
ENSG00000168546	2
ENSG00000168610	3
ENSG00000168615	2
ENSG00000168685	3
ENSG00000168778	1
ENSG00000168792	5
ENSG00000168818	1
ENSG00000168899	1
ENSG00000168906	2
ENSG00000168924	1
ENSG00000169018	2
ENSG00000169032	3
ENSG00000169045	2
ENSG00000169083	5
ENSG00000169085	4
ENSG00000169105	5
ENSG00000169122	5
ENSG00000169245	1
ENSG00000169248	1
ENSG00000169282	5
ENSG00000169299	2
ENSG00000169359	2
ENSG00000169385	2
ENSG00000169429	3
ENSG00000169436	1
ENSG00000169439	3
ENSG00000169442	5
ENSG00000169446	4
ENSG00000169508	3
ENSG00000169564	2
ENSG00000169567	4
ENSG00000169621	4
ENSG00000169756	3
ENSG00000169860	4
ENSG00000169896	2
ENSG00000169902	2
ENSG00000170004	2
ENSG00000170006	3
ENSG00000170017	2
ENSG00000170075	4
ENSG00000170144	2
ENSG00000170145	5
ENSG00000170275	5
ENSG00000170315	5
ENSG00000170323	5
ENSG00000170439	2
ENSG00000170502	1
ENSG00000170525	3
ENSG00000170540	4
ENSG00000170542	3
ENSG00000170571	2
ENSG00000170581	1
ENSG00000170684	2
ENSG00000170802	4
ENSG00000170873	3
ENSG00000170915	1
ENSG00000170921	5
ENSG00000170956	4
ENSG00000171049	4
ENSG00000171051	3
ENSG00000171115	1
ENSG00000171132	4
ENSG00000171135	1
ENSG00000171208	2
ENSG00000171223	3
ENSG00000171298	5
ENSG00000171310	2
ENSG00000171316	5
ENSG00000171421	1
ENSG00000171428	1
ENSG00000171617	2
ENSG00000171621	3
ENSG00000171631	2
ENSG00000171634	1
ENSG00000171657	2
ENSG00000171700	5
ENSG00000171714	5
ENSG00000171724	4
ENSG00000171729	2
ENSG00000171853	5
ENSG00000171860	2
ENSG00000171862	4
ENSG00000171940	5
ENSG00000172059	4
ENSG00000172164	4
ENSG00000172175	3
ENSG00000172183	3
ENSG00000172216	5
ENSG00000172269	4
ENSG00000172270	5
ENSG00000172350	4
ENSG00000172354	5
ENSG00000172409	5
ENSG00000172465	1
ENSG00000172548	3
ENSG00000172594	2
ENSG00000172795	4
ENSG00000172809	4
ENSG00000172819	1
ENSG00000172889	1
ENSG00000172936	5
ENSG00000172939	3
ENSG00000172985	2
ENSG00000173020	5
ENSG00000173039	3
ENSG00000173065	5
ENSG00000173120	1
ENSG00000173166	2
ENSG00000173193	1
ENSG00000173198	5
ENSG00000173214	1
ENSG00000173221	4
ENSG00000173230	1
ENSG00000173372	5
ENSG00000173451	3
ENSG00000173545	1
ENSG00000173546	5
ENSG00000173597	4
ENSG00000173611	1
ENSG00000173706	1
ENSG00000173726	4
ENSG00000173744	4
ENSG00000173757	3
ENSG00000173801	1
ENSG00000173812	3
ENSG00000173821	1
ENSG00000173846	3
ENSG00000173848	5
ENSG00000173889	4
ENSG00000174080	5
ENSG00000174130	2
ENSG00000174197	1
ENSG00000174243	1
ENSG00000174282	5
ENSG00000174437	2
ENSG00000174444	4
ENSG00000174516	5
ENSG00000174547	1
ENSG00000174600	2
ENSG00000174705	3
ENSG00000174744	1
ENSG00000174780	4
ENSG00000174799	2
ENSG00000174804	4
ENSG00000174837	5
ENSG00000175040	3
ENSG00000175061	4
ENSG00000175115	5
ENSG00000175130	3
ENSG00000175274	1
ENSG00000175354	3
ENSG00000175390	5
ENSG00000175416	1
ENSG00000175463	5
ENSG00000175467	1
ENSG00000175538	5
ENSG00000175550	1
ENSG00000175556	5
ENSG00000175591	2
ENSG00000175592	3
ENSG00000175730	1
ENSG00000175806	5
ENSG00000175874	5
ENSG00000175899	2
ENSG00000176022	1
ENSG00000176046	5
ENSG00000176102	1
ENSG00000176142	2
ENSG00000176165	4
ENSG00000176170	3
ENSG00000176171	3
ENSG00000176485	5
ENSG00000176597	2
ENSG00000176658	2
ENSG00000176788	3
ENSG00000176994	1
ENSG00000177096	4
ENSG00000177191	2
ENSG00000177225	1
ENSG00000177272	5
ENSG00000177374	3
ENSG00000177409	1
ENSG00000177410	4
ENSG00000177469	2
ENSG00000177613	1
ENSG00000177628	2
ENSG00000177666	5
ENSG00000177675	2
ENSG00000177697	5
ENSG00000177706	2
ENSG00000177728	5
ENSG00000177954	4
ENSG00000177963	1
ENSG00000178053	5
ENSG00000178199	2
ENSG00000178217	5
ENSG00000178307	4
ENSG00000178573	2
ENSG00000178623	3
ENSG00000178719	5
ENSG00000178726	3
ENSG00000178741	4
ENSG00000178860	3
ENSG00000178952	1
ENSG00000179051	1
ENSG00000179057	5
ENSG00000179094	4
ENSG00000179144	1
ENSG00000179151	1
ENSG00000179218	2
ENSG00000179241	2
ENSG00000179271	1
ENSG00000179331	2
ENSG00000179344	5
ENSG00000179593	4
ENSG00000179630	2
ENSG00000179639	3
ENSG00000179820	3
ENSG00000179967	5
ENSG00000180008	4
ENSG00000180263	2
ENSG00000180509	3
ENSG00000180530	5
ENSG00000180667	4
ENSG00000180758	3
ENSG00000180773	4
ENSG00000180776	4
ENSG00000181374	2
ENSG00000181381	1
ENSG00000181396	5
ENSG00000181467	2
ENSG00000181634	3
ENSG00000181722	5
ENSG00000181744	2
ENSG00000181788	3
ENSG00000181804	2
ENSG00000182022	3
ENSG00000182095	1
ENSG00000182118	5
ENSG00000182158	2
ENSG00000182162	2
ENSG00000182165	1
ENSG00000182199	1
ENSG00000182287	4
ENSG00000182310	3
ENSG00000182372	2
ENSG00000182568	3
ENSG00000182628	1
ENSG00000182631	4
ENSG00000182782	5
ENSG00000182831	2
ENSG00000182885	3
ENSG00000182985	3
ENSG00000183023	4
ENSG00000183044	5
ENSG00000183087	2
ENSG00000183091	1
ENSG00000183283	2
ENSG00000183291	4
ENSG00000183307	2
ENSG00000183323	5
ENSG00000183340	2
ENSG00000183475	4
ENSG00000183484	3
ENSG00000183486	1
ENSG00000183530	1
ENSG00000183684	2
ENSG00000183688	2
ENSG00000183741	2
ENSG00000183742	5
ENSG00000183779	2
ENSG00000184007	4
ENSG00000184014	5
ENSG00000184060	2
ENSG00000184164	2
ENSG00000184205	3
ENSG00000184216	2
ENSG00000184232	2
ENSG00000184305	3
ENSG00000184441	1
ENSG00000184500	5
ENSG00000184557	3
ENSG00000184588	3
ENSG00000184634	5
ENSG00000184743	5
ENSG00000184752	4
ENSG00000184828	5
ENSG00000184840	1
ENSG00000184887	1
ENSG00000184979	1
ENSG00000184988	2
ENSG00000185070	4
ENSG00000185222	2
ENSG00000185236	5
ENSG00000185262	3
ENSG00000185313	4
ENSG00000185379	1
ENSG00000185475	4
ENSG00000185482	5
ENSG00000185565	5
ENSG00000185650	2
ENSG00000185658	4
ENSG00000185728	4
ENSG00000185745	1
ENSG00000185811	5
ENSG00000185862	5
ENSG00000185885	1
ENSG00000185909	5
ENSG00000185947	3
ENSG00000185950	5
ENSG00000186187	3
ENSG00000186205	4
ENSG00000186222	1
ENSG00000186350	5
ENSG00000186407	3
ENSG00000186417	5
ENSG00000186432	4
ENSG00000186469	3
ENSG00000186470	1
ENSG00000186480	3
ENSG00000186496	5
ENSG00000186591	3
ENSG00000186635	5
ENSG00000186642	3
ENSG00000186665	2
ENSG00000186806	1
ENSG00000186815	2
ENSG00000186818	2
ENSG00000187134	4
ENSG00000187187	5
ENSG00000187446	4
ENSG00000187474	2
ENSG00000187514	2
ENSG00000187605	2
ENSG00000187608	1
ENSG00000187650	1
ENSG00000187688	5
ENSG00000187796	5
ENSG00000187808	5
ENSG00000188042	3
ENSG00000188157	5
ENSG00000188167	1
ENSG00000188177	5
ENSG00000188215	2
ENSG00000188483	2
ENSG00000188641	2
ENSG00000188677	2
ENSG00000188765	5
ENSG00000188846	4
ENSG00000189067	3
ENSG00000189159	5
ENSG00000189221	2
ENSG00000196072	4
ENSG00000196126	5
ENSG00000196139	4
ENSG00000196187	5
ENSG00000196262	1
ENSG00000196295	1
ENSG00000196329	2
ENSG00000196352	3
ENSG00000196365	1
ENSG00000196396	3
ENSG00000196405	5
ENSG00000196418	4
ENSG00000196422	5
ENSG00000196507	1
ENSG00000196510	1
ENSG00000196535	1
ENSG00000196549	5
ENSG00000196562	3
ENSG00000196569	1
ENSG00000196576	1
ENSG00000196586	5
ENSG00000196605	1
ENSG00000196611	3
ENSG00000196628	3
ENSG00000196747	4
ENSG00000196878	3
ENSG00000196935	3
ENSG00000196943	1
ENSG00000197043	2
ENSG00000197093	2
ENSG00000197111	4
ENSG00000197128	1
ENSG00000197136	1
ENSG00000197208	1
ENSG00000197249	5
ENSG00000197321	5
ENSG00000197324	5
ENSG00000197329	3
ENSG00000197355	2
ENSG00000197386	1
ENSG00000197405	3
ENSG00000197461	3
ENSG00000197471	5
ENSG00000197579	1
ENSG00000197646	1
ENSG00000197694	1
ENSG00000197712	2
ENSG00000197728	4
ENSG00000197766	5
ENSG00000197780	2
ENSG00000197798	1
ENSG00000197808	5
ENSG00000197860	3
ENSG00000197872	3
ENSG00000197903	4
ENSG00000197930	3
ENSG00000197956	5
ENSG00000197958	4
ENSG00000197971	5
ENSG00000197989	4
ENSG00000198034	4
ENSG00000198113	2
ENSG00000198121	2
ENSG00000198157	1
ENSG00000198171	1
ENSG00000198189	4
ENSG00000198223	3
ENSG00000198265	2
ENSG00000198355	3
ENSG00000198363	2
ENSG00000198467	1
ENSG00000198520	1
ENSG00000198538	1
ENSG00000198624	2
ENSG00000198625	1
ENSG00000198682	3
ENSG00000198712	3
ENSG00000198715	2
ENSG00000198727	3
ENSG00000198744	5
ENSG00000198752	5
ENSG00000198763	3
ENSG00000198786	3
ENSG00000198792	5
ENSG00000198804	3
ENSG00000198814	3
ENSG00000198816	5
ENSG00000198833	3
ENSG00000198839	4
ENSG00000198840	4
ENSG00000198848	5
ENSG00000198851	1
ENSG00000198879	1
ENSG00000198886	3
ENSG00000198888	3
ENSG00000198899	3
ENSG00000198909	2
ENSG00000198938	4
ENSG00000198959	5
ENSG00000199133	4
ENSG00000199568	4
ENSG00000199753	4
ENSG00000200434	4
ENSG00000200785	4
ENSG00000200890	4
ENSG00000200914	4
ENSG00000201098	4
ENSG00000201413	4
ENSG00000201643	5
ENSG00000201654	4
ENSG00000201966	4
ENSG00000201998	4
ENSG00000202174	4
ENSG00000202198	4
ENSG00000202300	4
ENSG00000202354	4
ENSG00000202538	4
ENSG00000203667	4
ENSG00000203668	3
ENSG00000203709	5
ENSG00000203814	1
ENSG00000204103	2
ENSG00000204104	1
ENSG00000204219	5
ENSG00000204257	5
ENSG00000204264	1
ENSG00000204272	5
ENSG00000204287	5
ENSG00000204387	4
ENSG00000204388	3
ENSG00000204389	3
ENSG00000204396	5
ENSG00000204472	2
ENSG00000204525	1
ENSG00000204574	2
ENSG00000204592	1
ENSG00000204619	4
ENSG00000204628	4
ENSG00000204642	1
ENSG00000204713	5
ENSG00000204839	5
ENSG00000204851	5
ENSG00000205269	4
ENSG00000205302	5
ENSG00000205352	5
ENSG00000205413	1
ENSG00000205542	5
ENSG00000205581	1
ENSG00000205726	1
ENSG00000206190	5
ENSG00000206503	1
ENSG00000206678	4
ENSG00000207142	4
ENSG00000207547	4
ENSG00000209082	4
ENSG00000209702	4
ENSG00000210049	4
ENSG00000210077	4
ENSG00000210082	4
ENSG00000210154	4
ENSG00000210174	4
ENSG00000210176	4
ENSG00000210184	4
ENSG00000211445	5
ENSG00000211456	4
ENSG00000211459	4
ENSG00000211584	2
ENSG00000211698	5
ENSG00000212232	4
ENSG00000212283	5
ENSG00000212447	4
ENSG00000212609	4
ENSG00000212907	3
ENSG00000213024	3
ENSG00000213203	1
ENSG00000213260	4
ENSG00000213433	5
ENSG00000213593	2
ENSG00000213614	5
ENSG00000213639	4
ENSG00000213654	5
ENSG00000213741	4
ENSG00000213923	5
ENSG00000213939	4
ENSG00000214140	5
ENSG00000214269	2
ENSG00000214324	1
ENSG00000214485	4
ENSG00000214708	5
ENSG00000215105	5
ENSG00000215210	5
ENSG00000215414	4
ENSG00000218175	4
ENSG00000219481	1
ENSG00000219507	3
ENSG00000219986	1
ENSG00000220205	5
ENSG00000220472	4
ENSG00000220804	1
ENSG00000221539	4
ENSG00000221823	4
ENSG00000221983	4
ENSG00000222041	2
ENSG00000222076	4
ENSG00000223336	4
ENSG00000223509	4
ENSG00000223546	1
ENSG00000223799	1
ENSG00000223865	5
ENSG00000224334	1
ENSG00000224596	2
ENSG00000224781	1
ENSG00000224968	5
ENSG00000225630	4
ENSG00000225840	4
ENSG00000226415	1
ENSG00000226869	4
ENSG00000227155	1
ENSG00000228232	2
ENSG00000228253	3
ENSG00000228328	1
ENSG00000228929	4
ENSG00000229023	1
ENSG00000229132	4
ENSG00000229419	3
ENSG00000229644	3
ENSG00000229659	1
ENSG00000229932	1
ENSG00000229989	2
ENSG00000230207	1
ENSG00000230393	1
ENSG00000230581	1
ENSG00000230734	4
ENSG00000231389	5
ENSG00000231672	1
ENSG00000231991	1
ENSG00000232112	1
ENSG00000232273	4
ENSG00000232295	5
ENSG00000232328	5
ENSG00000232533	1
ENSG00000232810	3
ENSG00000232952	1
ENSG00000233057	4
ENSG00000233476	4
ENSG00000233954	1
ENSG00000234106	5
ENSG00000234741	4
ENSG00000234745	1
ENSG00000234851	4
ENSG00000235297	5
ENSG00000235554	1
ENSG00000235568	5
ENSG00000235649	4
ENSG00000235655	3
ENSG00000235823	1
ENSG00000236104	5
ENSG00000236240	4
ENSG00000236700	1
ENSG00000236977	1
ENSG00000237161	1
ENSG00000237181	2
ENSG00000237470	1
ENSG00000237513	3
ENSG00000238041	5
ENSG00000239183	2
ENSG00000239268	5
ENSG00000239607	4
ENSG00000239697	5
ENSG00000240065	1
ENSG00000240344	5
ENSG00000240606	4
ENSG00000240859	2
ENSG00000240869	4
ENSG00000241399	4
ENSG00000241886	3
ENSG00000242247	3
ENSG00000242732	1
ENSG00000242894	4
ENSG00000242960	3
ENSG00000243147	1
ENSG00000243155	5
ENSG00000243352	4
ENSG00000243498	3
ENSG00000243905	4
ENSG00000244184	4
ENSG00000244389	4
ENSG00000244405	2
ENSG00000244479	5
ENSG00000244625	1
ENSG00000244682	2
ENSG00000244716	4
ENSG00000245149	1
ENSG00000245910	4
ENSG00000245937	1
ENSG00000246273	2
ENSG00000246705	1
ENSG00000248019	5
ENSG00000248323	3
ENSG00000248429	2
ENSG00000248527	3
ENSG00000248546	1
ENSG00000248873	4
ENSG00000248905	2
ENSG00000249138	3
ENSG00000249274	4
ENSG00000249485	2
ENSG00000249673	4
ENSG00000249850	1
ENSG00000249859	2
ENSG00000250312	1
ENSG00000250722	2
ENSG00000250771	2
ENSG00000250961	4
ENSG00000251333	4
ENSG00000251364	5
ENSG00000252010	4
ENSG00000252139	4
ENSG00000252316	4
ENSG00000252481	4
ENSG00000252745	4
ENSG00000252759	3
ENSG00000253558	1
ENSG00000254087	3
ENSG00000254295	5
ENSG00000254449	1
ENSG00000254760	2
ENSG00000254936	1
ENSG00000255298	4
ENSG00000255529	4
ENSG00000255633	4
ENSG00000255717	4
ENSG00000255823	1
ENSG00000256045	2
ENSG00000256222	4
ENSG00000256618	4
ENSG00000257017	5
ENSG00000257702	2
ENSG00000258168	5
ENSG00000258227	2
ENSG00000258791	2
ENSG00000259001	4
ENSG00000259207	3
ENSG00000259225	1
ENSG00000259671	3
ENSG00000259834	5
ENSG00000260102	5
ENSG00000260290	1
ENSG00000260855	1
ENSG00000260908	5
ENSG00000260947	4
ENSG00000261649	2
ENSG00000261889	4
ENSG00000262879	1
ENSG00000262902	4
ENSG00000263563	5
ENSG00000263731	2
ENSG00000263740	4
ENSG00000263841	4
ENSG00000263968	4
ENSG00000264573	4
ENSG00000264978	4
ENSG00000265078	4
ENSG00000266389	4
ENSG00000266501	1
ENSG00000266714	1
ENSG00000266794	4
ENSG00000266920	4
ENSG00000267252	4
ENSG00000267809	1
ENSG00000268518	5
ENSG00000269292	1
ENSG00000269931	4
ENSG00000269951	4
ENSG00000270066	4
ENSG00000270069	3
ENSG00000270394	4
ENSG00000270672	4
ENSG00000271043	4
ENSG00000271581	1
ENSG00000272055	4
ENSG00000272325	5
ENSG00000273387	5
