gene	cluster
ENSMUSG00000007655	2
ENSMUSG00000007659	2
ENSMUSG00000008035	2
ENSMUSG00000008036	2
ENSMUSG00000008398	2
ENSMUSG00000008435	2
ENSMUSG00000008496	2
ENSMUSG00000008763	2
ENSMUSG00000008855	2
ENSMUSG00000008892	2
ENSMUSG00000009090	2
ENSMUSG00000009207	2
ENSMUSG00000009292	2
ENSMUSG00000009376	2
ENSMUSG00000009418	2
ENSMUSG00000009470	2
ENSMUSG00000009575	2
ENSMUSG00000009585	2
ENSMUSG00000009647	2
ENSMUSG00000009681	2
ENSMUSG00000009863	2
ENSMUSG00000010021	2
ENSMUSG00000010142	2
ENSMUSG00000010277	2
ENSMUSG00000010406	2
ENSMUSG00000010461	2
ENSMUSG00000010663	2
ENSMUSG00000011008	2
ENSMUSG00000011148	2
ENSMUSG00000011154	2
ENSMUSG00000011256	2
ENSMUSG00000011382	2
ENSMUSG00000011752	2
ENSMUSG00000011958	2
ENSMUSG00000012114	2
ENSMUSG00000012519	2
ENSMUSG00000012819	2
ENSMUSG00000013089	2
ENSMUSG00000013236	2
ENSMUSG00000013646	2
ENSMUSG00000013698	2
ENSMUSG00000013846	2
ENSMUSG00000014075	2
ENSMUSG00000014158	2
ENSMUSG00000014418	2
ENSMUSG00000014496	2
ENSMUSG00000014543	2
ENSMUSG00000014551	2
ENSMUSG00000014599	2
ENSMUSG00000014602	2
ENSMUSG00000014778	2
ENSMUSG00000014850	2
ENSMUSG00000014859	2
ENSMUSG00000015002	2
ENSMUSG00000015217	2
ENSMUSG00000015305	2
ENSMUSG00000015312	2
ENSMUSG00000015314	2
ENSMUSG00000015340	2
ENSMUSG00000015355	2
ENSMUSG00000015363	2
ENSMUSG00000015536	2
ENSMUSG00000015665	2
ENSMUSG00000015668	2
ENSMUSG00000015714	2
ENSMUSG00000015745	2
ENSMUSG00000015749	2
ENSMUSG00000015755	2
ENSMUSG00000015759	2
ENSMUSG00000015766	2
ENSMUSG00000015852	2
ENSMUSG00000015854	2
ENSMUSG00000015944	2
ENSMUSG00000015947	2
ENSMUSG00000015968	2
ENSMUSG00000015980	2
ENSMUSG00000016024	2
ENSMUSG00000016128	2
ENSMUSG00000016206	2
ENSMUSG00000016239	2
ENSMUSG00000016252	2
ENSMUSG00000016256	2
ENSMUSG00000016283	2
ENSMUSG00000016308	2
ENSMUSG00000016382	2
ENSMUSG00000016427	2
ENSMUSG00000016477	2
ENSMUSG00000016494	2
ENSMUSG00000016528	2
ENSMUSG00000016534	2
ENSMUSG00000016664	2
ENSMUSG00000016757	2
ENSMUSG00000017009	2
ENSMUSG00000017400	2
ENSMUSG00000017417	2
ENSMUSG00000017466	2
ENSMUSG00000017607	2
ENSMUSG00000017652	2
ENSMUSG00000017697	2
ENSMUSG00000017715	2
ENSMUSG00000017716	2
ENSMUSG00000017721	2
ENSMUSG00000017760	2
ENSMUSG00000017830	2
ENSMUSG00000017929	2
ENSMUSG00000018008	2
ENSMUSG00000018068	2
ENSMUSG00000018166	2
ENSMUSG00000018169	2
ENSMUSG00000018171	2
ENSMUSG00000018217	2
ENSMUSG00000018286	2
ENSMUSG00000018339	2
ENSMUSG00000018340	2
ENSMUSG00000018381	2
ENSMUSG00000018395	2
ENSMUSG00000018398	2
ENSMUSG00000018428	2
ENSMUSG00000018459	2
ENSMUSG00000018500	2
ENSMUSG00000018547	2
ENSMUSG00000018559	2
ENSMUSG00000018585	2
ENSMUSG00000018593	2
ENSMUSG00000018761	2
ENSMUSG00000018899	2
ENSMUSG00000018909	2
ENSMUSG00000018920	2
ENSMUSG00000018930	2
ENSMUSG00000018932	2
ENSMUSG00000018983	2
ENSMUSG00000018986	2
ENSMUSG00000019122	2
ENSMUSG00000019132	2
ENSMUSG00000019139	2
ENSMUSG00000019188	2
ENSMUSG00000019189	2
ENSMUSG00000019194	2
ENSMUSG00000019210	2
ENSMUSG00000019254	2
ENSMUSG00000019256	2
ENSMUSG00000019302	2
ENSMUSG00000019461	2
ENSMUSG00000019487	2
ENSMUSG00000019558	2
ENSMUSG00000019659	2
ENSMUSG00000019699	2
ENSMUSG00000019768	2
ENSMUSG00000019790	2
ENSMUSG00000019796	2
ENSMUSG00000019810	2
ENSMUSG00000019843	2
ENSMUSG00000019850	2
ENSMUSG00000019864	2
ENSMUSG00000019872	2
ENSMUSG00000019874	2
ENSMUSG00000019877	2
ENSMUSG00000019916	2
ENSMUSG00000019920	2
ENSMUSG00000019942	2
ENSMUSG00000019943	2
ENSMUSG00000019944	2
ENSMUSG00000019947	2
ENSMUSG00000019951	2
ENSMUSG00000019961	2
ENSMUSG00000019966	2
ENSMUSG00000019975	2
ENSMUSG00000019979	2
ENSMUSG00000019984	2
ENSMUSG00000019986	2
ENSMUSG00000019987	2
ENSMUSG00000019990	2
ENSMUSG00000019992	2
ENSMUSG00000020010	2
ENSMUSG00000020021	2
ENSMUSG00000020027	2
ENSMUSG00000020032	2
ENSMUSG00000020048	2
ENSMUSG00000020053	2
ENSMUSG00000020057	2
ENSMUSG00000020076	2
ENSMUSG00000020077	2
ENSMUSG00000020089	2
ENSMUSG00000020097	2
ENSMUSG00000020100	2
ENSMUSG00000020101	2
ENSMUSG00000020108	2
ENSMUSG00000020132	2
ENSMUSG00000020175	2
ENSMUSG00000020178	2
ENSMUSG00000020186	2
ENSMUSG00000020189	2
ENSMUSG00000020227	2
ENSMUSG00000020255	2
ENSMUSG00000020257	2
ENSMUSG00000020261	2
