gene	cluster
ENSMUSG00000085148	1
ENSMUSG00000085152	1
ENSMUSG00000085178	1
ENSMUSG00000085396	1
ENSMUSG00000086429	1
ENSMUSG00000086564	1
ENSMUSG00000086862	1
ENSMUSG00000087265	1
ENSMUSG00000087289	1
ENSMUSG00000089542	1
ENSMUSG00000089726	1
ENSMUSG00000089788	1
ENSMUSG00000089876	1
ENSMUSG00000090031	1
ENSMUSG00000090035	1
ENSMUSG00000090665	1
ENSMUSG00000091337	1
ENSMUSG00000093470	1
ENSMUSG00000094483	1
ENSMUSG00000094985	1
ENSMUSG00000095123	1
ENSMUSG00000096210	1
ENSMUSG00000097039	1
ENSMUSG00000097099	1
ENSMUSG00000097188	1
ENSMUSG00000097301	1
ENSMUSG00000097694	1
ENSMUSG00000097736	1
ENSMUSG00000099759	1
ENSMUSG00000099974	1
ENSMUSG00000102037	1
ENSMUSG00000102425	1
ENSMUSG00000102644	1
ENSMUSG00000102813	1
ENSMUSG00000103174	1
ENSMUSG00000103983	1
ENSMUSG00000104124	1
ENSMUSG00000104367	1
ENSMUSG00000000149	2
ENSMUSG00000000244	2
ENSMUSG00000000253	2
ENSMUSG00000000278	2
ENSMUSG00000000290	2
ENSMUSG00000000441	2
ENSMUSG00000000489	2
ENSMUSG00000000555	2
ENSMUSG00000000628	2
ENSMUSG00000000631	2
ENSMUSG00000000805	2
ENSMUSG00000000957	2
ENSMUSG00000001131	2
ENSMUSG00000001227	2
ENSMUSG00000001270	2
ENSMUSG00000001348	2
ENSMUSG00000001467	2
ENSMUSG00000001751	2
ENSMUSG00000001870	2
ENSMUSG00000001910	2
ENSMUSG00000001930	2
ENSMUSG00000002015	2
ENSMUSG00000002103	2
ENSMUSG00000002105	2
ENSMUSG00000002108	2
ENSMUSG00000002233	2
ENSMUSG00000002250	2
ENSMUSG00000002504	2
ENSMUSG00000002797	2
ENSMUSG00000002871	2
ENSMUSG00000002885	2
ENSMUSG00000002985	2
ENSMUSG00000002992	2
ENSMUSG00000002997	2
ENSMUSG00000003363	2
ENSMUSG00000003546	2
ENSMUSG00000003559	2
ENSMUSG00000003573	2
ENSMUSG00000003746	2
ENSMUSG00000003812	2
ENSMUSG00000003849	2
ENSMUSG00000003882	2
ENSMUSG00000004069	2
ENSMUSG00000004070	2
ENSMUSG00000004099	2
ENSMUSG00000004207	2
ENSMUSG00000004446	2
ENSMUSG00000004455	2
ENSMUSG00000004508	2
ENSMUSG00000004552	2
ENSMUSG00000004707	2
ENSMUSG00000004846	2
ENSMUSG00000004933	2
ENSMUSG00000004952	2
ENSMUSG00000005054	2
ENSMUSG00000005142	2
ENSMUSG00000005413	2
ENSMUSG00000005575	2
ENSMUSG00000005580	2
ENSMUSG00000005583	2
ENSMUSG00000005802	2
ENSMUSG00000005823	2
ENSMUSG00000006205	2
ENSMUSG00000006219	2
ENSMUSG00000006273	2
ENSMUSG00000006310	2
ENSMUSG00000006344	2
ENSMUSG00000006360	2
ENSMUSG00000006362	2
ENSMUSG00000006411	2
ENSMUSG00000006731	2
ENSMUSG00000007655	2
ENSMUSG00000007891	2
ENSMUSG00000008035	2
ENSMUSG00000008435	2
ENSMUSG00000008496	2
ENSMUSG00000009292	2
ENSMUSG00000009376	2
ENSMUSG00000009585	2
